player_id,player_name,position,team,projected_ppg,projected_total_pts,avg_ppg_2025,games_played_2024,avg_ppg_2024,projection_basis,age,age_adjustment_applied,data_basis,reliability_tier,career_seasons,career_ppg,career_cv,career_reliability_multiplier,sophomore_leap,consensus_adp_overall,consensus_adp_positional,situation_score,ts_neutral,ts_winning_big,ts_losing_big,ts_two_minute,ts_red_zone,target_share_stability,weapons_quality_score,receiver_adjustment,snap_trajectory_multiplier,snap_trajectory_flag,snap_trajectory,schedule_strength_multiplier,schedule_strength_score,rz_opportunity_rate,rz_td_luck,rz_opportunity_adjusted_projection,rz_bust_signal,consensus_adp,rz_adp_signal,camp_status,edge_score,rookie_breakout_bonus,final_score,availability_multiplier,availability_note,games_played_2025,replacement_level,vor_score,final_score_raw,overall_rank,positional_rank,tier,international_games,international_weeks,international_note,intl_games_note,international_flag,international_warning,worst_location,worst_multiplier
00-0040189,Oronde Gadsden II,TE,LAC,7.26,123.4,7.26,0,,2025_only+rel[UNPROVEN*0.92-label],23.2,none,2025_only+rel[UNPROVEN*0.92-label],UNPROVEN,1,7.26,0.0,0.92,False,,,51.7,0.13218390804597702,,0.18072289156626506,0.12987012987012986,0.18518518518518517,89.5902965219993,51.74399844255542,0.0027903975080886766,1.0,,0.0,1.0,50.0,0.09259259259259259,-0.04181783463815192,3.041817834638152,NEUTRAL,,NEUTRAL,,33.397272326383224,0.0,-2.4060000000000006,1.0,rookie_exemption,16.0,9.666,-2.4060000000000006,7.26,126,20,Streamer,0,,,,False,,,1.0
00-0034383,Dalton Schultz,TE,HOU,7.25,123.2,8.04,17,5.39,2025*0.50+2024*0.30+2023*0.20+rel[PROVEN_ELITE*1.12-label],30.1,none,2025*0.50+2024*0.30+2023*0.20+rel[PROVEN_ELITE*1.12-label],PROVEN_ELITE,6,7.715463917525774,0.17607188157468,1.12,False,168.3,21.0,72.3,0.17289719626168223,0.23684210526315788,0.20754716981132076,0.17777777777777778,0.1590909090909091,88.83449105358059,62.72695045728923,0.020363120731662764,1.0,,0.0,1.0,50.0,0.07954545454545454,0.16097002100439184,2.839029978995608,NEUTRAL,168.3,NEUTRAL,,35.86696746510287,0.0,-2.4160000000000004,1.0,,19.0,9.666,-2.4160000000000004,7.25,127,21,Streamer,1,Wk7,London game (Wk7) — historically low scoring,⚠ London Wk7,True,,London,0.853
00-0033293,Aaron Jones,RB,MIN,7.91,134.5,8.89,17,12.71,2025*0.50+2024*0.30+2023*0.20+starter_floor_soft+rel[PROVEN_ELITE*1.12-label],31.7,RB age 32 *0.75,2025*0.50+2024*0.30+2023*0.20+starter_floor_soft+rel[PROVEN_ELITE*1.12-label],PROVEN_ELITE,6,12.793023255813955,0.18977561349244063,1.12,False,,,67.2,0.11191335740072202,0.030303030303030304,0.07352941176470588,0.07575757575757576,0.06493506493506493,81.57610710323287,64.37835561384004,0.02300536898214407,1.0,,0.0,1.0,50.0,0.14074074074074075,-1.8529692572083256,3.8529692572083256,TD_UNLUCKY_BUY,,NEUTRAL,,31.44959361326803,0.0,-2.4766666666666683,1.0,,12.0,10.386666666666668,-2.4766666666666683,7.91,128,45,Flex,1,Wk11,Mexico City game (Wk11) — mild scoring impact historically,⚠ Mexico City Wk11,True,,Mexico City,0.9
00-0035229,T.J. Hockenson,TE,MIN,7.18,122.1,5.82,10,6.6,2025*0.50+2024*0.30+2023*0.20+rel[PROVEN_SOLID*1.06-label],29.2,none,2025*0.50+2024*0.30+2023*0.20+rel[PROVEN_SOLID*1.06-label],PROVEN_SOLID,6,8.868235294117646,0.21892607395616684,1.06,False,170.4,22.0,67.2,0.11191335740072202,0.24242424242424243,0.19117647058823528,0.13636363636363635,0.14285714285714285,81.40258432258263,64.37835561384004,0.02300536898214407,1.0,,0.0,1.0,50.0,0.08888888888888889,0.5665457322894785,2.4334542677105215,NEUTRAL,170.4,NEUTRAL,,30.11484321988292,0.0,-2.4860000000000007,1.0,,15.0,9.666,-2.4860000000000007,7.18,129,22,Streamer,1,Wk11,Mexico City game (Wk11) — mild scoring impact historically,⚠ Mexico City Wk11,True,,Mexico City,0.9
00-0037525,Jordan Mason,RB,MIN,7.78,132.3,7.74,12,9.12,2025*0.50+2024*0.30+2023*0.20+starter_floor_soft+rel[VOLATILE*0.88-label],27.3,none,2025*0.50+2024*0.30+2023*0.20+starter_floor_soft+rel[VOLATILE*0.88-label],VOLATILE,4,6.853333333333333,0.30669314162667244,0.88,False,113.2,40.0,55.2,0.036101083032490974,,0.029411764705882353,0.015151515151515152,0.012987012987012988,96.1325669183022,64.37835561384004,0.02300536898214407,1.0,,0.0,1.0,50.0,0.2222222222222222,-0.08363566927630384,6.083635669276304,NEUTRAL,113.2,NEUTRAL,,36.07492824836009,0.0,-2.6066666666666682,1.0,,16.0,10.386666666666668,-2.6066666666666682,7.78,130,46,Flex,1,Wk11,Mexico City game (Wk11) — mild scoring impact historically,⚠ Mexico City Wk11,True,,Mexico City,0.9
00-0037664,Alec Pierce,WR,IND,8.67,147.4,10.65,16,8.93,2025*0.50+2024*0.30+2023*0.20+rel[VOLATILE*0.88-label] [camp_research:HEALTHY:0.97:Off PUP and listed healthy. Do not treat as Weeks 1–4 out.],26.3,none,2025*0.50+2024*0.30+2023*0.20+rel[VOLATILE*0.88-label] [camp_research:HEALTHY:0.97:Off PUP and listed healthy. Do not treat as Weeks 1–4 out.],VOLATILE,4,7.4046875,0.3245685244134365,0.88,False,62.4,31.0,58.7,0.1511627906976744,0.2222222222222222,0.15517241379310345,0.19444444444444445,0.10843373493975904,84.38373486462838,47.0628815721986,-0.0046993894844822425,1.0,,0.0,1.0,50.0,0.04838709677419355,2.174909299217109,1.8250907007828912,TD_LUCK_FADE,62.4,NEUTRAL,HEALTHY,57.52980122758877,0.0,-2.655000000000001,1.0,,15.0,11.325000000000001,-2.655000000000001,8.67,131,45,Flex,0,,,,False,,,1.0
00-0037746,Brian Robinson,RB,ATL,7.72,131.2,3.66,14,10.7,2025*0.50+2024*0.30+2023*0.20+starter_floor_soft+rel[VOLATILE*0.88-label],27.4,none,2025*0.50+2024*0.30+2023*0.20+starter_floor_soft+rel[VOLATILE*0.88-label],VOLATILE,4,8.712280701754386,0.3647319137040513,0.88,False,161.2,57.0,55.9,0.02195121951219512,,0.028169014084507043,,0.042105263157894736,96.62936739771501,72.5157575508535,0.03602521208136559,1.0,,0.0,1.0,50.0,0.085,-1.4473935459232385,3.4473935459232385,TD_UNLUCKY_BUY,161.2,NEUTRAL,,39.99147860841352,0.0,-2.6666666666666687,1.0,,17.0,10.386666666666668,-2.6666666666666687,7.72,132,47,Flex,0,,,,False,,,1.0
00-0037545,Rashid Shaheed,WR,SEA,8.64,146.9,6.51,6,11.97,2025*0.50+2024*0.30+2023*0.20+rel[VOLATILE*0.88-label],28.0,none,2025*0.50+2024*0.30+2023*0.20+rel[VOLATILE*0.88-label],VOLATILE,4,8.2,0.2779199339735742,0.88,False,119.0,54.0,65.1,0.07744107744107744,,0.18584070796460178,0.13592233009708737,0.1346153846153846,72.65170220566377,59.84970747056744,0.015759531952907902,1.0,,0.0,1.0,50.0,0.06722689075630252,-0.6223028451403476,1.6223028451403476,NEUTRAL,119.0,NEUTRAL,,43.492159740519256,0.0,-2.6850000000000005,1.0,,21.0,11.325000000000001,-2.6850000000000005,8.64,133,46,Flex,0,,,,False,,,1.0
00-0039032,Tyjae Spears,RB,TEN,7.7,130.9,6.86,12,8.22,2025*0.50+2024*0.30+2023*0.20+starter_floor_soft+rel[PROVEN_SOLID*1.06-label],25.2,none,2025*0.50+2024*0.30+2023*0.20+starter_floor_soft+rel[PROVEN_SOLID*1.06-label],PROVEN_SOLID,3,7.514285714285713,0.07363590384763036,1.06,False,137.4,44.0,54.4,0.0931174089068826,,0.09248554913294797,0.125,0.13725490196078433,92.14081159117194,42.59024128601164,-0.011855613942381375,1.0,,0.0,1.0,50.0,0.17708333333333334,-1.4473935459232385,3.4473935459232385,TD_UNLUCKY_BUY,137.4,NEUTRAL,,31.75072513884795,0.0,-2.6866666666666683,1.0,,13.0,10.386666666666668,-2.6866666666666683,7.7,134,48,Flex,0,,,,False,,,1.0
00-0030279,Keenan Allen,WR,IND,8.6,146.2,8.36,15,9.96,2025*0.50+2024*0.30+2023*0.20+rel[VOLATILE*0.88-label] [camp_research:MONITOR:0.92:Still on roster. Colts gathering information. Typical first-offense DUI is up to 2 games; do not REMOVE. Downgrade / monitor.],34.3,WR age 34 *0.88,2025*0.50+2024*0.30+2023*0.20+rel[VOLATILE*0.88-label] [camp_research:MONITOR:0.92:Still on roster. Colts gathering information. Typical first-offense DUI is up to 2 games; do not REMOVE. Downgrade / monitor.],VOLATILE,6,12.321882352941175,0.23201643795917165,0.88,False,133.7,59.0,70.7,0.20689655172413793,0.2222222222222222,0.1927710843373494,0.23376623376623376,0.20987654320987653,94.4216240369127,47.0628815721986,-0.0046993894844822425,1.0,,0.0,1.0,50.0,0.10493827160493827,0.5526064540767615,3.4473935459232385,NEUTRAL,133.7,NEUTRAL,MONITOR,39.69001374427191,0.0,-2.7250000000000014,1.0,,18.0,11.325000000000001,-2.7250000000000014,8.6,135,47,Flex,0,,,,False,,,1.0
00-0037816,Romeo Doubs,WR,NE,8.47,144.0,8.49,13,8.39,2025*0.50+2024*0.30+2023*0.20+rel[PROVEN_ELITE*1.12-label],26.4,none,2025*0.50+2024*0.30+2023*0.20+rel[PROVEN_ELITE*1.12-label],PROVEN_ELITE,4,7.97457627118644,0.12340245605079213,1.12,False,102.9,49.0,52.4,0.22278481012658227,,,0.2236842105263158,0.2702702702702703,91.12963605045393,66.56565392539979,0.026505046280639658,1.0,,0.0,1.0,50.0,0.11494252873563218,1.944242887149131,4.055757112850869,TD_LUCK_FADE,102.9,NEUTRAL,,55.01856224070835,0.0,-2.8550000000000004,1.0,,17.0,11.325000000000001,-2.8550000000000004,8.47,136,48,Flex,0,,,,False,,,1.0
00-0039391,Kimani Vidal,RB,LAC,7.49,127.3,9.16,9,3.36,2025*0.50+2024*0.30+starter_floor_soft+rel[VOLATILE*0.88-label],25.0,none,2025*0.50+2024*0.30+starter_floor_soft+rel[VOLATILE*0.88-label],VOLATILE,2,6.671428571428573,0.4348976921246727,0.88,False,,,51.7,0.04885057471264368,0.2222222222222222,0.03614457831325301,,0.07407407407407407,70.18946403772118,51.74399844255542,0.0027903975080886766,1.0,,0.0,1.0,50.0,0.20987654320987653,-3.894787091846477,6.894787091846477,TD_UNLUCKY_BUY,,NEUTRAL,,35.45002384875635,0.0,-2.8966666666666683,1.0,,13.0,10.386666666666668,-2.8966666666666683,7.49,137,49,Handcuff,0,,,,False,,,1.0
00-0038559,Michael Wilson,WR,ARI,8.41,143.0,10.09,16,6.31,2025*0.50+2024*0.30+2023*0.20+rel[PROVEN_SOLID*1.06-label],26.5,none,2025*0.50+2024*0.30+2023*0.20+rel[PROVEN_SOLID*1.06-label],PROVEN_SOLID,3,8.04468085106383,0.19807672544897736,1.06,False,74.6,36.0,51.0,0.17647058823529413,0.07142857142857142,0.266304347826087,0.29347826086956524,0.1619047619047619,48.25857036818057,45.290438981284865,-0.007535297629944216,1.0,,0.0,1.0,50.0,0.10828025477707007,0.5526064540767615,3.4473935459232385,NEUTRAL,74.6,NEUTRAL,,53.43455711795947,0.0,-2.915000000000001,1.0,,17.0,11.325000000000001,-2.915000000000001,8.41,138,49,Deep,0,,,,False,,,1.0
00-0033881,Evan Engram,TE,DEN,6.67,113.4,4.86,9,7.33,2025*0.50+2024*0.30+2023*0.20+rel[VOLATILE*0.88-label],32.0,none,2025*0.50+2024*0.30+2023*0.20+rel[VOLATILE*0.88-label],VOLATILE,6,7.183333333333334,0.2495258381752227,0.88,False,,,79.7,0.12170385395537525,0.11538461538461539,0.17391304347826086,0.16483516483516483,0.12631578947368421,90.37689938536705,78.0304535759715,0.04484872572155441,1.0,,0.0,1.0,50.0,0.06593406593406594,-1.4334542677105215,2.4334542677105215,TD_UNLUCKY_BUY,,NEUTRAL,,30.96816442133681,0.0,-2.9960000000000004,1.0,,18.0,9.666,-2.9960000000000004,6.67,139,23,Streamer,0,,,,False,,,1.0
00-0038129,Cade Otton,TE,TB,6.63,112.7,6.18,14,7.94,2025*0.50+2024*0.30+2023*0.20+rel[PROVEN_ELITE*1.12-label],27.4,none,2025*0.50+2024*0.30+2023*0.20+rel[PROVEN_ELITE*1.12-label],PROVEN_ELITE,4,6.252542372881357,0.16478751283158094,1.12,False,,,73.1,0.15151515151515152,,0.1791044776119403,0.18604651162790697,0.09210526315789473,85.19286189152749,35.12370588235294,-0.023802070588235302,1.0,,0.0,1.0,50.0,0.047619047619047616,-0.4195149894978041,1.419514989497804,NEUTRAL,,NEUTRAL,,38.35562776809127,0.0,-3.0360000000000005,1.0,,15.0,9.666,-3.0360000000000005,6.63,140,24,Streamer,0,,,,False,,,1.0
00-0037263,Tyler Allgeier,RB,ARI,7.34,124.8,6.82,17,5.86,2025*0.50+2024*0.30+2023*0.20+starter_floor_soft+rel[PROVEN_SOLID*1.06-label],26.4,none,2025*0.50+2024*0.30+2023*0.20+starter_floor_soft+rel[PROVEN_SOLID*1.06-label],PROVEN_SOLID,4,7.398507462686568,0.1783829889886736,1.06,False,154.4,52.0,43.0,0.0327455919395466,,0.04411764705882353,0.01282051282051282,0.015625,94.88272164115969,45.290438981284865,-0.007535297629944216,1.0,,0.0,1.0,50.0,0.2426470588235294,0.3080007637960662,6.691999236203934,NEUTRAL,154.4,NEUTRAL,,42.71222396050089,0.0,-3.0466666666666686,1.0,,17.0,10.386666666666668,-3.0466666666666686,7.34,141,50,Handcuff,0,,,,False,,,1.0
00-0036894,Pat Freiermuth,TE,PIT,6.61,112.4,6.21,17,7.99,2025*0.50+2024*0.30+2023*0.20+rel[PROVEN_ELITE*1.12-label],27.9,none,2025*0.50+2024*0.30+2023*0.20+rel[PROVEN_ELITE*1.12-label],PROVEN_ELITE,5,7.136486486486487,0.13655537014520805,1.12,False,,,60.1,0.08771929824561403,0.125,0.10256410256410256,0.10714285714285714,0.11392405063291139,95.05867753773202,57.29953808748785,0.011679260939980564,1.0,,0.0,1.0,50.0,0.05625,1.1749092992171088,1.8250907007828912,TD_LUCK_FADE,,NEUTRAL,,40.23226409325982,0.0,-3.056,1.0,,16.0,9.666,-3.056,6.61,142,25,Streamer,0,,,,False,,,1.0
00-0036893,Najee Harris,RB,NYG,7.18,122.1,3.37,17,10.98,2024*0.30+2023*0.20+no_2025*0.72+rel[PROVEN_ELITE*1.12-label],28.5,RB age 28 *0.92,2024*0.30+2023*0.20+no_2025*0.72+rel[PROVEN_ELITE*1.12-label],PROVEN_ELITE,4,11.892394366197184,0.16243157002074843,1.12,False,,,68.7,0.0028735632183908046,,,,,50.0,60.572093156060696,0.016915349049697114,1.0,,0.0,1.0,50.0,0.006172839506172839,-0.20278785564254345,0.20278785564254345,NEUTRAL,,NEUTRAL,,27.24735227374208,0.0,-3.2066666666666688,0.95,,3.0,10.386666666666668,-3.2066666666666688,7.18,143,51,Handcuff,0,,,,False,,,1.0
00-0040743,Tyler Shough,QB,NO,15.5,263.5,14.54,0,,2025_only+starter_floor_soft+rel[UNPROVEN*0.92-label] [adp_ecr_floor:15.5],26.9,none,2025_only+starter_floor_soft+rel[UNPROVEN*0.92-label] [adp_ecr_floor:15.5],UNPROVEN,1,14.54181818181818,0.0,0.92,False,138.7,19.0,71.5,,,,,,50.0,64.15504659542566,0.022648074552681058,1.0,,0.0,1.0,50.0,0.11764705882352941,-0.8390299789956082,2.839029978995608,NEUTRAL,138.7,NEUTRAL,,63.112093155275225,8.0,-3.2079999999999984,1.0,rookie_exemption,11.0,18.708,-3.2079999999999984,15.5,144,19,Streamable,0,,,,False,,,1.0
00-0037261,Khalil Shakir,WR,BUF,8.09,137.5,8.07,15,9.63,2025*0.50+2024*0.30+2023*0.20+rel[VOLATILE*0.88-label],26.6,none,2025*0.50+2024*0.30+2023*0.20+rel[VOLATILE*0.88-label],VOLATILE,4,6.952631578947368,0.3634101075229168,0.88,False,109.6,51.0,63.5,0.2084507042253521,0.09302325581395349,0.22033898305084745,0.22580645161290322,0.21739130434782608,71.87821669479158,58.19812125728975,0.013116994011663599,1.0,,0.0,1.0,50.0,0.08968609865470852,-2.055757112850869,4.055757112850869,BUY,109.6,BUY,,51.97474092672691,0.0,-3.235000000000001,1.0,,18.0,11.325000000000001,-3.235000000000001,8.09,145,50,Deep,0,,,,False,,,1.0
00-0033858,Jonnu Smith,TE,GB,6.42,109.1,3.89,17,10.49,2025*0.50+2024*0.30+2023*0.20+rel[VOLATILE*0.88-label],31.0,none,2025*0.50+2024*0.30+2023*0.20+rel[VOLATILE*0.88-label],VOLATILE,6,6.123076923076923,0.437906927881501,0.88,False,,,65.9,0.11278195488721804,0.0625,0.10256410256410256,0.10714285714285714,0.10126582278481013,92.86464743008771,69.5737013610851,0.03131792217773616,1.0,,0.0,1.0,50.0,0.0625,0.9721214435745655,2.0278785564254345,NEUTRAL,,NEUTRAL,,37.715236640142194,0.0,-3.2460000000000004,1.0,,18.0,9.666,-3.2460000000000004,6.42,146,26,Streamer,0,,,,False,,,1.0
00-0039847,Theo Johnson,TE,NYG,6.4,108.8,7.02,10,5.36,2025*0.50+2024*0.30+rel[EMERGING*1.03-label],25.5,none,2025*0.50+2024*0.30+rel[EMERGING*1.03-label],EMERGING,2,6.356,0.13058527375708,1.03,False,,,80.7,0.14790996784565916,,0.19642857142857142,0.16883116883116883,0.20588235294117646,90.84777085244271,60.572093156060696,0.016915349049697114,1.0,,0.0,1.0,50.0,0.08433734939759036,1.1609700210043918,2.839029978995608,TD_LUCK_FADE,,NEUTRAL,,36.167689005797854,0.0,-3.266,1.0,,15.0,9.666,-3.266,6.4,147,27,Streamer,0,,,,False,,,1.0
00-0038611,Chris Rodriguez Jr.,RB,JAX,7.12,121.0,7.54,6,5.17,2025*0.50+2024*0.30+2023*0.20+starter_floor_soft+rel[EMERGING*1.03-label],26.9,none,2025*0.50+2024*0.30+2023*0.20+starter_floor_soft+rel[EMERGING*1.03-label],EMERGING,2,6.092307692307693,0.24039877946127947,1.03,False,152.5,49.0,59.5,0.012658227848101266,,,,0.0196078431372549,98.61007694216927,38.07076468053165,-0.019086776511149355,1.0,,0.0,1.0,50.0,0.23448275862068965,-0.8947870918464771,6.894787091846477,NEUTRAL,152.5,NEUTRAL,,46.16558291492954,0.0,-3.2666666666666684,1.0,,12.0,10.386666666666668,-3.2666666666666684,7.12,148,52,Handcuff,2,"Wk6, Wk7","2 London games (Wk6, Wk7) — historically low scoring","⚠ London x2 (Wk6,7)",True,MULTIPLE_INTL_GAMES,London,0.853
00-0036945,Justin Fields,QB,KC,15.4,261.8,15.41,10,11.91,2025*0.50+2024*0.30+2023*0.20+starter_floor_soft+rel[PROVEN_SOLID*1.06-label],27.5,none,2025*0.50+2024*0.30+2023*0.20+starter_floor_soft+rel[PROVEN_SOLID*1.06-label],PROVEN_SOLID,5,15.436610169491525,0.22260025206224193,1.06,False,,,58.0,0.005649717514124294,,,,0.01639344262295082,97.85125497823469,70.42173355816306,0.03267477369306089,1.0,,0.0,1.0,50.0,0.11290322580645161,0.16097002100439184,2.839029978995608,NEUTRAL,,NEUTRAL,,62.14284572830408,0.0,-3.307999999999998,0.95,,9.0,18.708,-3.307999999999998,15.4,149,20,Streamable,0,,,,False,,,1.0
00-0038951,Sean Tucker,RB,TB,7.05,119.8,6.24,11,5.84,2025*0.50+2024*0.30+starter_floor_soft+rel[EMERGING*1.03-label],24.9,none,2025*0.50+2024*0.30+starter_floor_soft+rel[EMERGING*1.03-label],EMERGING,2,5.564285714285715,0.0365270159878631,1.03,False,,,53.1,0.02203856749311295,,0.029850746268656716,,0.039473684210526314,97.1477436088319,35.12370588235294,-0.023802070588235302,1.0,,0.0,1.0,50.0,0.16326530612244897,1.133091464578957,4.866908535421042,TD_LUCK_FADE,,NEUTRAL,,41.182766358269774,0.0,-3.3366666666666687,1.0,,14.0,10.386666666666668,-3.3366666666666687,7.05,150,53,Handcuff,0,,,,False,,,1.0
00-0034837,Calvin Ridley,WR,TEN,7.98,135.7,5.54,17,9.84,2025*0.50+2024*0.30+2023*0.20+rel[PROVEN_SOLID*1.06-label],31.7,none,2025*0.50+2024*0.30+2023*0.20+rel[PROVEN_SOLID*1.06-label],PROVEN_SOLID,3,11.311475409836065,0.2231622701767313,1.06,False,140.7,63.0,46.4,0.06477732793522267,,0.057803468208092484,0.075,0.0392156862745098,94.77670724569916,42.59024128601164,-0.011855613942381375,1.0,,0.0,1.0,50.0,0.020833333333333332,0.5944242887149132,0.4055757112850869,NEUTRAL,140.7,NEUTRAL,,29.459604245454315,0.0,-3.3450000000000006,0.95,,7.0,11.325000000000001,-3.3450000000000006,7.98,151,51,Deep,0,,,,False,,,1.0
00-0038997,Josh Downs,WR,IND,7.98,135.7,6.79,14,10.44,2025*0.50+2024*0.30+2023*0.20+rel[PROVEN_SOLID*1.06-label],25.1,none,2025*0.50+2024*0.30+2023*0.20+rel[PROVEN_SOLID*1.06-label],PROVEN_SOLID,3,8.042553191489361,0.20205582257532256,1.06,False,94.1,44.0,50.7,0.17732558139534885,0.06349206349206349,0.13793103448275862,0.16666666666666666,0.18072289156626506,74.57930654960538,47.0628815721986,-0.0046993894844822425,1.0,,0.0,1.0,50.0,0.08064516129032258,0.9581821653618481,3.041817834638152,NEUTRAL,94.1,NEUTRAL,,47.60386767302788,0.0,-3.3450000000000006,1.0,,16.0,11.325000000000001,-3.3450000000000006,7.98,152,52,Deep,0,,,,False,,,1.0
00-0033110,Tyler Higbee,TE,LAR,6.27,106.6,6.51,3,7.53,2025*0.50+2023*0.20+rel[PROVEN_ELITE*1.12-label],33.7,none,2025*0.50+2023*0.20+rel[PROVEN_ELITE*1.12-label],PROVEN_ELITE,5,6.835135135135136,0.10373348518160122,1.12,False,,,73.8,0.064030131826742,0.0759493670886076,,0.08791208791208792,0.07936507936507936,96.57158674216124,75.88077072647386,0.04140923316235817,1.0,,0.0,1.0,50.0,0.043668122270742356,-0.027878556425434464,2.0278785564254345,NEUTRAL,,NEUTRAL,,46.580098083868776,0.0,-3.396000000000001,1.0,,12.0,9.666,-3.396000000000001,6.27,153,28,Streamer,1,Wk1,Melbourne game (Wk1) — historically low scoring,⚠ Melbourne Wk1,True,,Melbourne,0.853
00-0039163,C.J. Stroud,QB,HOU,15.31,260.3,14.9,17,12.96,2025*0.50+2024*0.30+2023*0.20+starter_floor_soft+rel[PROVEN_SOLID*1.06-label],24.9,none,2025*0.50+2024*0.30+2023*0.20+starter_floor_soft+rel[PROVEN_SOLID*1.06-label],PROVEN_SOLID,3,15.292173913043477,0.14429928771738823,1.06,False,158.0,22.0,72.3,,,,,,50.0,62.72695045728923,0.020363120731662764,1.0,,0.0,1.0,50.0,0.045454545454545456,0.3776971548596524,1.6223028451403476,NEUTRAL,158.0,NEUTRAL,,57.86217012114058,0.0,-3.397999999999998,1.0,,16.0,18.708,-3.397999999999998,15.31,154,21,Streamable,1,Wk7,London game (Wk7) — historically low scoring,⚠ London Wk7,True,,London,0.853
00-0037267,Jerome Ford,RB,WAS,6.95,118.2,2.35,14,8.25,2025*0.50+2024*0.30+2023*0.20+starter_floor_soft+rel[VOLATILE*0.88-label],27.0,none,2025*0.50+2024*0.30+2023*0.20+starter_floor_soft+rel[VOLATILE*0.88-label],VOLATILE,3,7.358695652173913,0.5020432492167076,0.88,False,,,56.3,0.030405405405405407,0.07692307692307693,0.10810810810810811,0.05555555555555555,0.10526315789473684,88.15817189470928,72.07920932942464,0.03532673492707943,1.0,,0.0,1.0,50.0,0.0847457627118644,-2.0278785564254345,2.0278785564254345,TD_UNLUCKY_BUY,,NEUTRAL,,24.155702535903096,0.0,-3.4366666666666683,1.0,,13.0,10.386666666666668,-3.4366666666666683,6.95,155,54,Handcuff,0,,,,False,,,1.0
00-0035250,Devin Singletary,RB,NYG,6.94,118.0,5.75,15,5.74,2025*0.50+2024*0.30+2023*0.20+starter_floor_soft+rel[PROVEN_SOLID*1.06-label],29.0,RB age 29 *0.92,2025*0.50+2024*0.30+2023*0.20+starter_floor_soft+rel[PROVEN_SOLID*1.06-label],PROVEN_SOLID,6,8.115555555555556,0.2300609860834381,1.06,False,,,52.7,0.02572347266881029,0.06666666666666667,0.07142857142857142,0.012987012987012988,0.029411764705882353,90.64176733393731,60.572093156060696,0.016915349049697114,1.0,,0.0,1.0,50.0,0.14457831325301204,-0.8669085354210431,4.866908535421043,NEUTRAL,,NEUTRAL,,35.88606900520827,0.0,-3.446666666666668,1.0,,17.0,10.386666666666668,-3.446666666666668,6.94,156,55,Handcuff,0,,,,False,,,1.0
00-0034975,Justice Hill,RB,BAL,6.92,117.6,6.08,15,7.07,2025*0.50+2024*0.30+2023*0.20+starter_floor_soft+rel[VOLATILE*0.88-label],28.8,RB age 29 *0.92,2025*0.50+2024*0.30+2023*0.20+starter_floor_soft+rel[VOLATILE*0.88-label],VOLATILE,4,5.128813559322034,0.3154569984481289,0.88,False,,,48.8,0.036101083032490974,0.1,0.15384615384615385,0.14035087719298245,0.017857142857142856,66.22254621557063,58.82891928036429,0.014126270848582863,1.0,,0.0,1.0,50.0,0.024691358024691357,1.1888485774298263,0.8111514225701738,TD_LUCK_FADE,,NEUTRAL,,36.02535401462327,0.0,-3.4666666666666686,0.95,,9.0,10.386666666666668,-3.4666666666666686,6.92,157,56,Handcuff,0,,,,False,,,1.0
00-0039363,Isaac Guerendo,RB,SF,6.9,117.3,,13,6.82,2024_only*0.85+starter_floor_soft+rel[UNPROVEN*0.92-label],26.2,none,2024_only*0.85+starter_floor_soft+rel[UNPROVEN*0.92-label],UNPROVEN,1,6.823076923076925,0.0,0.92,False,,,69.6,,,,,,50.0,79.61748025625108,0.047387968410001736,1.0,,0.0,1.0,50.0,,,,NEUTRAL,,NEUTRAL,,46.56009993194293,0.0,-3.486666666666668,1.0,,,10.386666666666668,-3.486666666666668,6.9,158,57,Handcuff,2,"Wk1, Wk11",2 international games — Melbourne (Wk1); Mexico City (Wk11),⚠ Melbourne Wk1; Mexico City Wk11,True,MULTIPLE_INTL_GAMES,Melbourne,0.853
00-0039793,AJ Barner,TE,SEA,6.16,104.7,7.14,14,4.54,2025*0.50+2024*0.30+rel[EMERGING*1.03-label],24.3,none,2025*0.50+2024*0.30+rel[EMERGING*1.03-label],EMERGING,2,5.961290322580646,0.21803835170431812,1.03,False,,,77.1,0.14244186046511628,0.14814814814814814,,0.11764705882352941,0.19753086419753085,88.41011920025456,59.84970747056744,0.015759531952907902,1.0,,0.0,1.0,50.0,0.095,3.1470307427916744,3.8529692572083256,TD_LUCK_FADE,,NEUTRAL,,41.21902825314222,0.0,-3.5060000000000002,1.0,,20.0,9.666,-3.5060000000000002,6.16,159,29,Streamer,0,,,,False,,,1.0
00-0038454,Keaton Mitchell,RB,LAC,6.85,116.4,4.24,2,3.15,2025*0.50+2023*0.20+starter_floor_soft+rel[UNPROVEN*0.92-label],24.6,none,2025*0.50+2023*0.20+starter_floor_soft+rel[UNPROVEN*0.92-label],UNPROVEN,1,5.838095238095238,0.0,0.92,False,166.0,60.0,43.7,0.02527075812274368,0.1,0.015384615384615385,,,84.89035114848934,51.74399844255542,0.0027903975080886766,1.0,,0.0,1.0,50.0,0.08641975308641975,-1.8390299789956082,2.839029978995608,BUY,166.0,BUY,,36.18408652139375,0.0,-3.536666666666669,1.0,,12.0,10.386666666666668,-3.536666666666669,6.85,160,58,Handcuff,0,,,,False,,,1.0
